ORDER_ITEM_ID,ORDER_ID,MENU_ITEM_ID,QUANTITY,ITEM_PRICE_AT_ORDER
O0008075_5,O0008075,M028,2,359.27
O0008076_1,O0008076,M003,1,422.29
O0008076_2,O0008076,M021,2,393.96
O0008076_3,O0008076,M025,1,316.18
O0008077_1,O0008077,M015,1,182.62
O0008077_2,O0008077,M047,3,446.33
O0008077_3,O0008077,M056,1,589.73
O0008077_4,O0008077,M002,3,183.28
O0008078_1,O0008078,M093,3,388.00
O0008078_2,O0008078,M064,1,459.60
O0008078_3,O0008078,M001,3,330.85
O0008079_1,O0008079,M059,2,561.00
O0008080_1,O0008080,M017,2,238.20
O0008080_2,O0008080,M072,1,689.03
O0008080_3,O0008080,M043,1,265.38
O0008080_4,O0008080,M078,3,688.52
O0008081_1,O0008081,M025,1,309.00
O0008081_2,O0008081,M008,2,551.75
O0008082_1,O0008082,M090,1,593.80
O0008082_2,O0008082,M053,1,667.91
O0008083_1,O0008083,M028,1,435.84
O0008083_2,O0008083,M034,3,537.89
O0008083_3,O0008083,M038,1,323.36
O0008083_4,O0008083,M010,3,737.53
O0008084_1,O0008084,M018,1,690.97
O0008084_2,O0008084,M018,2,658.02
O0008084_3,O0008084,M099,3,390.12
O0008085_1,O0008085,M032,2,586.20
O0008085_2,O0008085,M084,1,737.89
O0008085_3,O0008085,M033,2,277.39
O0008085_4,O0008085,M074,2,300.93
O0008085_5,O0008085,M002,1,183.88
O0008086_1,O0008086,M027,2,471.08
O0008086_2,O0008086,M010,3,660.42
O0008086_3,O0008086,M099,3,358.94
O0008086_4,O0008086,M038,2,324.65
O0008087_1,O0008087,M010,1,653.24
O0008087_2,O0008087,M050,3,294.50
O0008087_3,O0008087,M098,2,765.30
O0008087_4,O0008087,M086,1,791.36
O0008087_5,O0008087,M018,2,658.16
O0008088_1,O0008088,M030,2,600.65
O0008088_2,O0008088,M060,3,646.39
O0008088_3,O0008088,M050,1,283.15
O0008089_1,O0008089,M053,3,622.48
O0008089_2,O0008089,M080,2,242.80
O0008089_3,O0008089,M089,2,266.38
O0008089_4,O0008089,M057,3,262.72
O0008090_1,O0008090,M007,1,358.63
O0008090_2,O0008090,M084,1,654.96
O0008090_3,O0008090,M001,3,332.87
O0008091_1,O0008091,M057,3,251.52
O0008091_2,O0008091,M036,2,385.83
O0008092_1,O0008092,M027,2,403.05
O0008092_2,O0008092,M095,3,361.73
O0008093_1,O0008093,M095,1,336.29
O0008093_2,O0008093,M087,1,180.47
O0008093_3,O0008093,M082,2,390.07
O0008093_4,O0008093,M026,3,586.75
O0008094_1,O0008094,M093,1,405.62
O0008094_2,O0008094,M025,2,331.18
O0008094_3,O0008094,M064,1,432.83
O0008094_4,O0008094,M014,1,311.42
O0008094_5,O0008094,M093,1,466.02
O0008095_1,O0008095,M087,1,192.77
O0008095_2,O0008095,M014,2,327.44
O0008096_1,O0008096,M011,2,763.38
O0008096_2,O0008096,M081,2,421.30
O0008096_3,O0008096,M034,3,647.24
O0008096_4,O0008096,M036,2,396.12
O0008097_1,O0008097,M003,1,490.53
O0008097_2,O0008097,M082,1,367.08
O0008098_1,O0008098,M003,3,466.42
O0008099_1,O0008099,M089,3,263.96
O0008100_1,O0008100,M058,3,281.18
O0008100_2,O0008100,M006,1,571.98
O0008100_3,O0008100,M025,2,336.66
O0008100_4,O0008100,M032,3,579.97
O0008101_1,O0008101,M064,3,464.04
O0008101_2,O0008101,M096,2,719.60
O0008102_1,O0008102,M015,3,213.08
O0008102_2,O0008102,M071,2,707.59
O0008103_1,O0008103,M040,3,664.58
O0008104_1,O0008104,M078,2,652.93
O0008104_2,O0008104,M034,2,548.12
O0008104_3,O0008104,M091,1,272.50
O0008104_4,O0008104,M061,2,671.53
O0008105_1,O0008105,M048,1,550.92
O0008105_2,O0008105,M001,3,303.86
O0008106_1,O0008106,M004,2,155.01
O0008107_1,O0008107,M100,1,573.59
O0008107_2,O0008107,M069,2,435.30
O0008107_3,O0008107,M087,1,204.36
O0008107_4,O0008107,M084,2,656.43
O0008108_1,O0008108,M035,3,751.71
O0008108_2,O0008108,M022,1,453.83
O0008108_3,O0008108,M008,2,544.21
O0008109_1,O0008109,M014,1,353.27
O0008110_1,O0008110,M043,2,259.78
O0008110_2,O0008110,M045,1,675.89
O0008110_3,O0008110,M025,1,276.90
O0008110_4,O0008110,M010,1,707.20
O0008111_1,O0008111,M050,3,267.19
O0008111_2,O0008111,M075,2,260.91
O0008112_1,O0008112,M049,2,747.43
O0008112_2,O0008112,M066,2,245.64
O0008112_3,O0008112,M091,2,270.22
O0008113_1,O0008113,M040,3,582.18
O0008113_2,O0008113,M003,1,453.77
O0008114_1,O0008114,M018,2,626.14
O0008114_2,O0008114,M017,2,218.18
O0008115_1,O0008115,M047,3,465.97
O0008115_2,O0008115,M002,3,194.57
O0008115_3,O0008115,M078,1,645.51
O0008115_4,O0008115,M067,3,607.56
O0008116_1,O0008116,M078,1,645.92
O0008116_2,O0008116,M045,3,653.24
O0008117_1,O0008117,M003,3,438.76
O0008117_2,O0008117,M059,1,553.14
O0008117_3,O0008117,M074,2,283.32
O0008118_1,O0008118,M095,2,373.61
O0008119_1,O0008119,M005,1,554.15
O0008119_2,O0008119,M071,1,725.61
O0008120_1,O0008120,M092,3,506.53
O0008120_2,O0008120,M058,2,270.70
O0008120_3,O0008120,M061,3,677.42
O0008121_1,O0008121,M003,2,497.79
O0008121_2,O0008121,M046,3,415.29
O0008121_3,O0008121,M097,3,676.08
O0008121_4,O0008121,M090,2,537.38
O0008121_5,O0008121,M051,2,479.21
O0008122_1,O0008122,M075,3,257.82
O0008123_1,O0008123,M038,1,288.79
O0008123_2,O0008123,M055,2,235.84
O0008123_3,O0008123,M032,2,626.84
O0008124_1,O0008124,M055,3,251.22
O0008124_2,O0008124,M002,2,192.05
O0008124_3,O0008124,M064,3,435.25
O0008124_4,O0008124,M048,1,510.66
O0008125_1,O0008125,M062,1,681.15
O0008126_1,O0008126,M004,3,157.68
O0008126_2,O0008126,M077,3,475.30
O0008126_3,O0008126,M079,3,413.85
O0008127_1,O0008127,M053,1,646.82
O0008128_1,O0008128,M085,3,430.24
O0008128_2,O0008128,M005,2,539.06
O0008128_3,O0008128,M025,1,296.02
O0008128_4,O0008128,M078,3,718.15
O0008128_5,O0008128,M067,1,709.31
O0008129_1,O0008129,M036,1,372.89
O0008129_2,O0008129,M065,2,333.79
O0008129_3,O0008129,M009,1,601.19
O0008129_4,O0008129,M039,1,379.23
O0008129_5,O0008129,M071,3,642.46
O0008130_1,O0008130,M037,3,542.29
O0008130_2,O0008130,M019,1,393.01
O0008130_3,O0008130,M018,2,717.75
O0008130_4,O0008130,M077,2,447.02
O0008130_5,O0008130,M083,1,702.54
O0008131_1,O0008131,M005,3,577.80
O0008131_2,O0008131,M091,2,292.72
O0008131_3,O0008131,M078,2,647.08
O0008131_4,O0008131,M050,1,254.42
O0008131_5,O0008131,M020,1,405.54
O0008132_1,O0008132,M044,2,618.00
O0008132_2,O0008132,M076,2,771.93
O0008132_3,O0008132,M058,1,297.58
O0008133_1,O0008133,M088,3,517.90
O0008133_2,O0008133,M053,2,724.87
O0008133_3,O0008133,M084,3,623.87
O0008134_1,O0008134,M012,2,727.60
O0008134_2,O0008134,M010,2,737.06
O0008134_3,O0008134,M091,1,294.60
O0008134_4,O0008134,M088,3,583.69
O0008135_1,O0008135,M001,3,319.99
O0008136_1,O0008136,M033,3,259.18
O0008136_2,O0008136,M040,1,550.10
O0008136_3,O0008136,M045,3,618.72
O0008137_1,O0008137,M076,3,755.42
O0008137_2,O0008137,M063,2,338.91
O0008137_3,O0008137,M035,1,654.07
O0008137_4,O0008137,M095,3,349.83
O0008137_5,O0008137,M048,2,606.01
O0008138_1,O0008138,M066,1,240.21
O0008139_1,O0008139,M030,2,611.33
O0008139_2,O0008139,M064,3,464.41
O0008140_1,O0008140,M027,3,461.22
O0008140_2,O0008140,M007,2,368.68
O0008141_1,O0008141,M039,3,384.97
O0008141_2,O0008141,M034,3,583.50
O0008141_3,O0008141,M061,1,747.74
O0008141_4,O0008141,M039,1,390.48
O0008141_5,O0008141,M007,1,401.54
O0008142_1,O0008142,M012,2,802.45
O0008142_2,O0008142,M010,1,678.33
O0008142_3,O0008142,M041,2,446.30
O0008142_4,O0008142,M099,2,341.86
O0008143_1,O0008143,M042,2,519.01
O0008143_2,O0008143,M030,2,653.44
O0008144_1,O0008144,M048,1,567.46
O0008144_2,O0008144,M096,1,602.45
O0008144_3,O0008144,M080,3,254.57
O0008144_4,O0008144,M075,3,249.08
O0008145_1,O0008145,M080,3,221.51
O0008145_2,O0008145,M018,1,674.07
O0008145_3,O0008145,M018,2,709.74
O0008145_4,O0008145,M032,2,695.50
O0008145_5,O0008145,M007,3,368.11
O0008146_1,O0008146,M094,3,380.12
O0008146_2,O0008146,M044,2,649.75
O0008146_3,O0008146,M062,3,802.89
O0008146_4,O0008146,M085,2,458.19
O0008146_5,O0008146,M004,3,154.54
O0008147_1,O0008147,M074,1,280.67
O0008147_2,O0008147,M049,3,742.86
O0008148_1,O0008148,M024,1,262.79
O0008148_2,O0008148,M039,1,401.48
O0008149_1,O0008149,M087,1,182.10
O0008149_2,O0008149,M058,3,326.93
O0008150_1,O0008150,M038,3,300.18
O0008150_2,O0008150,M011,3,708.90
O0008150_3,O0008150,M070,1,516.89
O0008150_4,O0008150,M042,2,487.37
O0008150_5,O0008150,M007,1,392.49
O0008151_1,O0008151,M032,3,687.56
O0008151_2,O0008151,M030,3,603.55
O0008151_3,O0008151,M049,2,685.33
O0008152_1,O0008152,M055,2,249.23
O0008153_1,O0008153,M015,1,188.37
O0008154_1,O0008154,M075,3,269.59
O0008154_2,O0008154,M098,2,777.77
O0008155_1,O0008155,M090,1,524.23
O0008155_2,O0008155,M031,3,354.05
O0008155_3,O0008155,M006,1,606.62
O0008155_4,O0008155,M002,3,168.92
O0008156_1,O0008156,M098,2,759.40
O0008156_2,O0008156,M084,1,703.09
O0008157_1,O0008157,M037,1,479.30
O0008158_1,O0008158,M056,1,615.80
O0008158_2,O0008158,M012,2,795.26
O0008158_3,O0008158,M006,2,565.37
O0008158_4,O0008158,M006,3,526.71
O0008159_1,O0008159,M088,2,563.43
O0008160_1,O0008160,M002,1,177.62
O0008160_2,O0008160,M043,1,294.81
O0008160_3,O0008160,M032,1,653.49
O0008160_4,O0008160,M027,2,471.40
O0008161_1,O0008161,M056,3,528.10
O0008162_1,O0008162,M088,1,586.23
O0008163_1,O0008163,M019,1,378.23
O0008164_1,O0008164,M066,2,277.66
O0008164_2,O0008164,M036,3,435.11
O0008164_3,O0008164,M072,1,605.42
O0008164_4,O0008164,M055,3,238.59
O0008165_1,O0008165,M088,3,562.76
O0008165_2,O0008165,M083,2,707.13
O0008165_3,O0008165,M023,2,214.64
O0008165_4,O0008165,M072,2,639.79
O0008165_5,O0008165,M041,3,466.79
O0008166_1,O0008166,M029,2,272.77
O0008166_2,O0008166,M076,1,655.06
O0008166_3,O0008166,M016,3,223.30
O0008166_4,O0008166,M049,3,725.06
O0008166_5,O0008166,M008,3,552.53
O0008167_1,O0008167,M041,3,410.85
O0008167_2,O0008167,M084,1,749.95
O0008167_3,O0008167,M042,3,536.13
O0008168_1,O0008168,M082,3,398.14
O0008168_2,O0008168,M066,3,270.00
O0008168_3,O0008168,M081,3,390.04
O0008168_4,O0008168,M051,2,403.50
O0008169_1,O0008169,M015,3,214.26
O0008169_2,O0008169,M076,1,672.29
O0008169_3,O0008169,M094,3,394.50
O0008169_4,O0008169,M041,1,450.35
O0008170_1,O0008170,M046,1,431.96
O0008170_2,O0008170,M002,2,182.03
O0008170_3,O0008170,M077,1,429.27
O0008170_4,O0008170,M038,3,335.05
O0008171_1,O0008171,M100,3,611.88
O0008171_2,O0008171,M099,2,363.89
O0008171_3,O0008171,M100,3,604.59
O0008171_4,O0008171,M049,2,733.27
O0008172_1,O0008172,M051,3,444.95
O0008172_2,O0008172,M008,3,502.59
O0008172_3,O0008172,M006,1,529.30
O0008172_4,O0008172,M057,1,284.16
O0008173_1,O0008173,M086,3,684.89
O0008173_2,O0008173,M074,2,313.56
O0008174_1,O0008174,M084,2,743.52
O0008174_2,O0008174,M032,3,585.33
O0008174_3,O0008174,M028,1,372.70
O0008174_4,O0008174,M042,1,470.67
O0008174_5,O0008174,M057,3,269.14
O0008175_1,O0008175,M095,3,319.27
O0008176_1,O0008176,M088,2,546.19
O0008177_1,O0008177,M015,2,191.44
O0008177_2,O0008177,M011,2,725.74
O0008177_3,O0008177,M010,3,627.67
O0008178_1,O0008178,M055,2,267.41
O0008178_2,O0008178,M031,1,343.05
O0008178_3,O0008178,M009,3,620.53
O0008179_1,O0008179,M004,3,184.13
O0008179_2,O0008179,M023,2,204.30
O0008179_3,O0008179,M031,2,352.45
O0008179_4,O0008179,M027,3,475.94
O0008179_5,O0008179,M054,3,569.24
O0008180_1,O0008180,M099,2,391.47
O0008180_2,O0008180,M060,2,612.50
O0008181_1,O0008181,M087,2,188.69
O0008181_2,O0008181,M004,1,173.28
O0008181_3,O0008181,M049,3,630.34
O0008182_1,O0008182,M030,1,681.55
O0008182_2,O0008182,M044,3,673.30
O0008182_3,O0008182,M047,3,439.11
O0008183_1,O0008183,M052,2,686.71
O0008183_2,O0008183,M094,2,376.75
O0008183_3,O0008183,M085,2,469.09
O0008183_4,O0008183,M021,3,342.17
O0008184_1,O0008184,M045,3,674.86
O0008184_2,O0008184,M100,2,533.03
O0008184_3,O0008184,M047,3,472.30
O0008184_4,O0008184,M089,2,261.34
O0008184_5,O0008184,M006,1,535.99
O0008185_1,O0008185,M093,2,429.55
O0008185_2,O0008185,M034,2,590.21
O0008185_3,O0008185,M038,3,336.39
O0008186_1,O0008186,M022,3,506.45
O0008186_2,O0008186,M045,1,602.07
O0008186_3,O0008186,M100,3,597.29
O0008186_4,O0008186,M054,3,570.79
O0008187_1,O0008187,M072,1,628.29
O0008188_1,O0008188,M067,2,649.67
O0008188_2,O0008188,M021,3,376.87
O0008189_1,O0008189,M016,2,211.61
O0008189_2,O0008189,M040,3,588.51
O0008189_3,O0008189,M032,3,610.04
O0008189_4,O0008189,M040,3,552.23
O0008189_5,O0008189,M047,1,524.31
O0008190_1,O0008190,M069,3,401.72
O0008190_2,O0008190,M062,2,768.68
O0008190_3,O0008190,M067,1,593.22
O0008191_1,O0008191,M004,3,175.11
O0008191_2,O0008191,M082,1,400.02
O0008191_3,O0008191,M080,3,216.48
O0008191_4,O0008191,M013,2,297.05
O0008192_1,O0008192,M003,1,427.18
O0008192_2,O0008192,M046,3,483.71
O0008192_3,O0008192,M092,2,517.19
O0008193_1,O0008193,M019,2,384.96
O0008194_1,O0008194,M026,3,655.50
O0008194_2,O0008194,M005,1,598.76
O0008194_3,O0008194,M069,1,443.32
O0008195_1,O0008195,M053,3,642.86
O0008195_2,O0008195,M019,3,386.65
O0008195_3,O0008195,M016,1,197.44
O0008196_1,O0008196,M088,3,612.13
O0008196_2,O0008196,M100,3,548.51
O0008197_1,O0008197,M005,1,528.12
O0008197_2,O0008197,M090,3,540.95
O0008197_3,O0008197,M025,2,282.09
O0008197_4,O0008197,M072,2,711.63
O0008197_5,O0008197,M003,2,473.37
O0008198_1,O0008198,M078,2,741.04
O0008199_1,O0008199,M053,2,611.67
O0008199_2,O0008199,M067,3,608.24
O0008199_3,O0008199,M032,1,578.77
O0008200_1,O0008200,M060,1,643.15
O0008201_1,O0008201,M010,1,627.81
O0008201_2,O0008201,M097,1,608.89
O0008201_3,O0008201,M008,3,590.42
O0008202_1,O0008202,M093,2,429.53
O0008203_1,O0008203,M068,1,521.28
O0008204_1,O0008204,M069,2,390.71
O0008204_2,O0008204,M086,3,718.39
O0008204_3,O0008204,M047,3,462.55
O0008204_4,O0008204,M064,1,446.53
O0008205_1,O0008205,M095,3,331.00
O0008205_2,O0008205,M086,2,700.00
O0008205_3,O0008205,M007,1,389.76
O0008205_4,O0008205,M025,2,290.97
O0008205_5,O0008205,M068,3,503.72
O0008206_1,O0008206,M032,2,617.37
O0008206_2,O0008206,M039,2,378.02
O0008206_3,O0008206,M024,3,278.57
O0008206_4,O0008206,M039,3,443.12
O0008206_5,O0008206,M047,3,458.43
O0008207_1,O0008207,M026,3,593.88
O0008207_2,O0008207,M007,3,383.80
O0008207_3,O0008207,M076,3,714.32
O0008208_1,O0008208,M016,3,200.97
O0008209_1,O0008209,M017,3,246.61
O0008210_1,O0008210,M001,3,283.56
O0008210_2,O0008210,M080,3,252.80
O0008211_1,O0008211,M041,1,452.86
O0008211_2,O0008211,M086,3,756.45
O0008211_3,O0008211,M030,1,694.11
O0008211_4,O0008211,M100,1,510.40
O0008212_1,O0008212,M097,3,650.48
O0008212_2,O0008212,M019,3,339.71
O0008213_1,O0008213,M029,1,310.04
O0008213_2,O0008213,M033,1,249.49
O0008214_1,O0008214,M018,2,626.64
O0008214_2,O0008214,M068,2,580.03
O0008214_3,O0008214,M045,2,616.74
O0008214_4,O0008214,M049,1,641.52
O0008215_1,O0008215,M015,3,195.10
O0008215_2,O0008215,M094,3,394.49
O0008215_3,O0008215,M013,1,347.78
O0008216_1,O0008216,M090,1,522.15
O0008216_2,O0008216,M043,3,248.63
O0008216_3,O0008216,M051,2,470.74
O0008216_4,O0008216,M004,1,167.24
O0008216_5,O0008216,M052,2,695.25
O0008217_1,O0008217,M088,1,558.55
O0008217_2,O0008217,M060,1,600.10
O0008217_3,O0008217,M084,1,697.37
O0008217_4,O0008217,M099,2,370.88
O0008217_5,O0008217,M026,2,608.12
O0008218_1,O0008218,M055,3,261.52
O0008218_2,O0008218,M026,2,600.95
O0008219_1,O0008219,M033,2,254.02
O0008219_2,O0008219,M019,3,394.53
O0008219_3,O0008219,M095,1,372.97
O0008219_4,O0008219,M021,3,362.13
O0008220_1,O0008220,M074,2,323.10
O0008220_2,O0008220,M080,1,233.25
O0008220_3,O0008220,M035,1,747.57
O0008220_4,O0008220,M083,3,659.62
O0008221_1,O0008221,M048,1,570.54
O0008221_2,O0008221,M069,3,428.49
O0008221_3,O0008221,M013,2,324.80
O0008221_4,O0008221,M054,3,548.46
O0008221_5,O0008221,M099,1,372.66
O0008222_1,O0008222,M091,2,289.81
O0008223_1,O0008223,M003,3,460.08
O0008223_2,O0008223,M031,1,387.44
O0008223_3,O0008223,M024,2,285.32
O0008223_4,O0008223,M086,2,766.78
O0008224_1,O0008224,M088,2,561.84
O0008225_1,O0008225,M083,3,726.40
O0008225_2,O0008225,M090,2,493.33
O0008226_1,O0008226,M086,1,730.50
O0008226_2,O0008226,M100,2,606.20
O0008226_3,O0008226,M086,3,655.98
O0008227_1,O0008227,M011,2,662.63
O0008227_2,O0008227,M096,2,731.15
O0008227_3,O0008227,M065,2,302.05
O0008227_4,O0008227,M100,3,597.27
O0008228_1,O0008228,M014,2,332.05
O0008228_2,O0008228,M031,2,384.94
O0008228_3,O0008228,M087,3,205.07
O0008229_1,O0008229,M041,3,407.87
O0008229_2,O0008229,M041,1,457.86
O0008229_3,O0008229,M003,2,415.12
O0008230_1,O0008230,M017,2,218.94
O0008230_2,O0008230,M090,2,558.78
O0008230_3,O0008230,M050,1,276.25
O0008231_1,O0008231,M005,2,629.11
O0008231_2,O0008231,M082,2,333.97
O0008231_3,O0008231,M041,3,461.28
O0008231_4,O0008231,M098,3,766.33
O0008232_1,O0008232,M016,2,215.16
O0008232_2,O0008232,M001,2,299.11
O0008232_3,O0008232,M064,2,444.61
O0008232_4,O0008232,M043,2,302.60
O0008233_1,O0008233,M068,2,509.95
O0008233_2,O0008233,M057,3,247.10
O0008233_3,O0008233,M055,2,255.81
O0008233_4,O0008233,M003,1,460.28
O0008234_1,O0008234,M096,2,683.36
O0008234_2,O0008234,M085,2,456.21
O0008234_3,O0008234,M035,1,698.47
O0008234_4,O0008234,M036,3,445.16
O0008235_1,O0008235,M094,1,394.90
O0008235_2,O0008235,M028,3,381.27
O0008235_3,O0008235,M049,3,748.28
O0008236_1,O0008236,M071,1,672.47
O0008236_2,O0008236,M073,2,277.72
O0008236_3,O0008236,M014,3,368.85
O0008236_4,O0008236,M035,1,718.26
O0008237_1,O0008237,M045,1,587.90
O0008237_2,O0008237,M021,1,368.97
O0008238_1,O0008238,M061,1,768.71
O0008238_2,O0008238,M040,2,668.94
O0008238_3,O0008238,M045,1,597.86
O0008239_1,O0008239,M028,2,376.60
O0008239_2,O0008239,M018,3,603.81
O0008239_3,O0008239,M031,1,392.36
O0008239_4,O0008239,M074,2,293.23
O0008239_5,O0008239,M092,3,540.83
O0008240_1,O0008240,M008,3,511.61
O0008240_2,O0008240,M078,3,740.18
O0008240_3,O0008240,M021,1,365.67
O0008241_1,O0008241,M038,1,318.63
O0008241_2,O0008241,M053,1,694.76
O0008241_3,O0008241,M058,3,311.04
O0008242_1,O0008242,M007,1,383.65
O0008242_2,O0008242,M099,2,354.33
O0008243_1,O0008243,M095,2,349.18
O0008243_2,O0008243,M030,1,705.58
O0008243_3,O0008243,M053,2,690.57
O0008243_4,O0008243,M061,3,725.39
O0008243_5,O0008243,M030,3,606.36
O0008244_1,O0008244,M067,1,708.81
O0008244_2,O0008244,M028,3,375.66
O0008244_3,O0008244,M030,1,715.41
O0008245_1,O0008245,M097,1,632.75
O0008245_2,O0008245,M087,2,202.00
O0008245_3,O0008245,M032,2,611.92
O0008245_4,O0008245,M038,1,299.70
O0008245_5,O0008245,M013,2,290.62
O0008246_1,O0008246,M095,3,363.01
O0008246_2,O0008246,M029,2,279.70
O0008247_1,O0008247,M022,1,510.52
O0008247_2,O0008247,M015,3,187.27
O0008247_3,O0008247,M079,3,411.55
O0008248_1,O0008248,M033,2,254.49
O0008248_2,O0008248,M070,1,543.67
O0008248_3,O0008248,M052,2,620.26
O0008248_4,O0008248,M009,3,581.58
O0008249_1,O0008249,M073,1,301.81
O0008249_2,O0008249,M082,1,386.35
O0008249_3,O0008249,M075,3,272.57
O0008249_4,O0008249,M017,1,250.87
O0008250_1,O0008250,M040,3,618.88
O0008250_2,O0008250,M089,1,250.95
O0008250_3,O0008250,M084,1,735.06
O0008250_4,O0008250,M026,1,639.87
O0008250_5,O0008250,M065,2,280.43
O0008251_1,O0008251,M064,2,452.45
O0008251_2,O0008251,M049,1,665.95
O0008252_1,O0008252,M005,1,525.60
O0008253_1,O0008253,M066,1,289.60
O0008253_2,O0008253,M083,2,766.02
O0008254_1,O0008254,M087,3,201.73
O0008255_1,O0008255,M026,1,655.22
O0008255_2,O0008255,M089,1,241.57
O0008255_3,O0008255,M082,3,343.65
O0008255_4,O0008255,M020,2,402.54
O0008256_1,O0008256,M073,1,272.91
O0008256_2,O0008256,M006,3,589.23
O0008257_1,O0008257,M043,2,268.97
O0008257_2,O0008257,M072,3,623.82
O0008258_1,O0008258,M065,2,296.20
O0008258_2,O0008258,M024,3,261.13
O0008258_3,O0008258,M063,2,388.55
O0008259_1,O0008259,M029,3,264.68
O0008260_1,O0008260,M028,2,422.81
O0008260_2,O0008260,M079,3,414.10
O0008260_3,O0008260,M057,3,263.31
O0008260_4,O0008260,M084,3,621.15
O0008260_5,O0008260,M056,3,583.31
O0008261_1,O0008261,M017,3,246.06
O0008261_2,O0008261,M069,1,427.94
O0008261_3,O0008261,M028,3,389.92
O0008262_1,O0008262,M083,3,634.96
O0008262_2,O0008262,M098,1,790.34
O0008262_3,O0008262,M058,3,280.93
O0008262_4,O0008262,M083,1,717.61
O0008263_1,O0008263,M099,3,338.24
O0008264_1,O0008264,M078,1,682.25
O0008264_2,O0008264,M073,2,272.83
O0008264_3,O0008264,M088,3,529.93
O0008264_4,O0008264,M054,3,565.94
O0008265_1,O0008265,M061,2,678.24
O0008265_2,O0008265,M083,2,727.34
O0008265_3,O0008265,M071,2,722.06
O0008265_4,O0008265,M018,1,674.20
O0008266_1,O0008266,M094,2,428.57
O0008266_2,O0008266,M088,1,613.54
O0008267_1,O0008267,M072,2,666.09
O0008267_2,O0008267,M063,1,375.03
O0008267_3,O0008267,M043,2,281.18
O0008267_4,O0008267,M068,2,514.59
O0008267_5,O0008267,M024,2,274.86
O0008268_1,O0008268,M007,3,409.19
O0008268_2,O0008268,M022,3,433.21
O0008269_1,O0008269,M045,1,573.99
O0008269_2,O0008269,M084,3,641.05
O0008269_3,O0008269,M016,2,185.94
O0008269_4,O0008269,M055,3,243.50
O0008269_5,O0008269,M035,1,730.20
O0008270_1,O0008270,M033,2,252.71
O0008270_2,O0008270,M069,1,456.68
O0008270_3,O0008270,M045,3,575.51
O0008271_1,O0008271,M050,3,267.63
O0008271_2,O0008271,M018,1,649.51
O0008271_3,O0008271,M060,3,585.38
O0008271_4,O0008271,M005,3,627.51
O0008272_1,O0008272,M075,1,232.39
O0008272_2,O0008272,M047,2,518.83
O0008272_3,O0008272,M038,1,320.96
O0008272_4,O0008272,M081,1,399.21
O0008273_1,O0008273,M024,1,296.91
O0008273_2,O0008273,M047,2,516.48
O0008273_3,O0008273,M072,2,642.39
O0008273_4,O0008273,M011,1,699.68
O0008273_5,O0008273,M018,2,656.28
O0008274_1,O0008274,M086,1,713.42
O0008274_2,O0008274,M070,1,462.63
O0008275_1,O0008275,M037,1,533.21
O0008275_2,O0008275,M093,1,458.39
O0008275_3,O0008275,M095,3,374.56
O0008275_4,O0008275,M021,2,380.79
O0008276_1,O0008276,M094,2,392.56
O0008276_2,O0008276,M013,1,331.64
O0008277_1,O0008277,M060,1,612.40
O0008277_2,O0008277,M070,3,504.42
O0008277_3,O0008277,M001,3,281.48
O0008277_4,O0008277,M057,1,295.26
O0008278_1,O0008278,M010,2,733.47
O0008278_2,O0008278,M008,2,554.39
O0008278_3,O0008278,M087,1,199.03
O0008279_1,O0008279,M045,1,593.57
O0008279_2,O0008279,M012,3,687.68
O0008279_3,O0008279,M035,2,653.08
O0008279_4,O0008279,M065,1,284.74
O0008280_1,O0008280,M095,3,335.60
O0008280_2,O0008280,M047,3,507.56
O0008280_3,O0008280,M067,2,608.70
O0008280_4,O0008280,M011,2,691.80
O0008281_1,O0008281,M049,3,700.25
O0008281_2,O0008281,M027,2,400.69
O0008281_3,O0008281,M078,1,748.16
O0008282_1,O0008282,M085,2,506.27
O0008282_2,O0008282,M033,1,241.89
O0008282_3,O0008282,M003,3,439.73
O0008282_4,O0008282,M064,3,446.28
O0008282_5,O0008282,M019,2,386.20
O0008283_1,O0008283,M029,3,287.29
O0008283_2,O0008283,M029,1,290.13
O0008283_3,O0008283,M098,2,763.71
O0008283_4,O0008283,M042,3,476.61
O0008283_5,O0008283,M020,3,364.13
O0008284_1,O0008284,M025,2,331.33
O0008284_2,O0008284,M004,3,178.91
O0008284_3,O0008284,M058,2,282.86
O0008285_1,O0008285,M021,3,335.16
O0008285_2,O0008285,M022,3,521.61
O0008285_3,O0008285,M074,3,316.66
O0008285_4,O0008285,M082,1,373.21
O0008285_5,O0008285,M043,1,266.87
O0008286_1,O0008286,M050,3,266.94
O0008287_1,O0008287,M025,1,323.29
O0008287_2,O0008287,M087,3,213.13
O0008287_3,O0008287,M075,3,254.40
O0008288_1,O0008288,M030,3,708.84
O0008288_2,O0008288,M043,2,260.24
O0008289_1,O0008289,M081,3,437.08
O0008289_2,O0008289,M088,1,524.54
O0008289_3,O0008289,M030,1,594.07
O0008289_4,O0008289,M022,3,452.87
O0008289_5,O0008289,M059,1,615.94
O0008290_1,O0008290,M053,1,665.32
O0008290_2,O0008290,M021,1,385.86
O0008290_3,O0008290,M006,1,583.08
O0008291_1,O0008291,M079,2,406.48
O0008291_2,O0008291,M099,1,350.74
O0008291_3,O0008291,M033,3,242.93
O0008292_1,O0008292,M060,2,590.27
O0008292_2,O0008292,M024,2,279.67
O0008292_3,O0008292,M082,3,364.29
